video,distortion,trend,severity,error,error_pct,tp,fp,fn,ssim,psnr
0004,vertical_shift,rises,1.5,0.41866812227074235,41.866812227074234,2130,496,1038,0.9644925254255147,35.91560458526924
0004,vertical_shift,rises,2.0,0.44399538106235564,44.39953810623557,1926,296,1242,0.9484251302925679,33.73622277821519
0004,vertical_shift,rises,2.5,0.5906432748538012,59.06432748538012,1470,423,1698,0.9463648671093525,33.17852122031185
0004,vertical_shift,rises,3.0,0.5758260378424174,57.58260378424174,1502,373,1666,0.9377226741676195,32.05148305943469
0004,vertical_shift,rises,4.0,0.7316165951359085,73.16165951359085,938,327,2230,0.9313134645001411,30.919231346751232
0004,vertical_shift,rises,5.0,0.9013387660069848,90.13387660069849,339,268,2829,0.9265855555373355,30.056229397907252
0004,vertical_shift,rises,6.0,0.9198198198198199,91.98198198198199,267,162,2901,0.9224265621585345,29.355379645462662
0004,vertical_shift,rises,8.0,0.9292525376807136,92.92525376807136,230,83,2938,0.9142002172022518,28.223288908682587
0005,brightness_gamma,flat,1.0,0.0242960944595822,2.42960944595822,4297,55,52,0.9987121728230252,57.010705571010945
0005,brightness_gamma,flat,1.1,0.025198637911464244,2.5198637911464243,4294,56,55,0.9914303398289628,29.9191960250651
0005,brightness_gamma,flat,1.25,0.04520917678812416,4.520917678812416,4245,97,104,0.9554345819653836,22.8033082569089
0005,brightness_gamma,flat,1.4,0.06492637215528782,6.492637215528782,4191,133,158,0.8974807264991824,19.399470703404432
0005,brightness_gamma,flat,1.6,0.09155397916204833,9.155397916204834,4098,162,251,0.8036952504666819,16.70324416577043
0005,brightness_gamma,flat,1.8,0.10911510312707917,10.911510312707918,4017,160,332,0.7069112780853286,14.957112976836925
0005,brightness_gamma,flat,2.0,0.13842746400885936,13.842746400885936,3890,166,459,0.6177378169257719,13.725315117355436
0005,brightness_gamma,flat,2.25,0.18552136373699357,18.55213637369936,3679,168,670,0.5178667782119095,12.584950727260676
0005,brightness_gamma,flat,2.5,0.23870682019486272,23.87068201948627,3438,167,911,0.4356874361470622,11.752171984040075
0005,brightness_gamma,flat,3.0,0.34104046242774566,34.104046242774565,2964,149,1385,0.31548978408186185,10.601636254224161
0005,contrast_fade,rises,1.0,0.0,0.0,4349,0,0,1.0,inf
0005,contrast_fade,rises,0.9,0.03825260298777727,3.825260298777727,4249,69,100,0.9945408897900371,33.85680135538219
0005,contrast_fade,rises,0.8,0.06766748823661214,6.7667488236612146,4161,114,188,0.9835533874620929,27.870934637073887
0005,contrast_fade,rises,0.7,0.0931580120347671,9.31580120347671,4069,138,280,0.9666800962650045,24.35510087869931
0005,contrast_fade,rises,0.6,0.13216348289649044,13.216348289649044,3907,153,442,0.9442887559160447,21.859397621414846
0005,contrast_fade,rises,0.5,0.18074961188733643,18.074961188733642,3694,160,655,0.915931251398609,19.922370275652142
0005,contrast_fade,rises,0.4,0.24216840702066209,24.216840702066207,3411,152,938,0.8824105217869315,18.338620482100325
0005,contrast_fade,rises,0.3,0.3677879260414346,36.77879260414346,2838,140,1511,0.8434447114899092,17.00005191527374
0005,contrast_fade,rises,0.2,0.5672580282955311,56.7258028295531,1927,104,2422,0.8000094358904364,15.840585049650208
0005,contrast_fade,rises,0.1,0.9092774105311147,90.92774105311146,398,38,3951,0.7530053694689527,14.81823836567829
0005,disparity_scale,flat,1.0,0.0,0.0,4349,0,0,1.0,inf
0005,disparity_scale,flat,1.01,0.12663755458515283,12.663755458515283,4000,231,349,0.9150016859101049,32.463177822486315
0005,disparity_scale,flat,1.02,0.13368168952754192,13.368168952754193,3979,244,370,0.854079578419522,29.646700697850633
0005,disparity_scale,flat,1.03,0.12982762382718743,12.982762382718743,3988,234,361,0.8239114286650834,28.381887041558596
0005,disparity_scale,flat,1.05,0.13942307692307693,13.942307692307693,3938,227,411,0.7907701120779985,26.994246222802403
0005,disparity_scale,flat,1.08,0.15880297072957622,15.880297072957623,3851,229,498,0.766257036275355,25.828452553959124
0005,disparity_scale,flat,1.1,0.17347386912604304,17.347386912604303,3764,205,585,0.7550876363666263,25.240785298128056
0005,disparity_scale,flat,1.15,0.17484662576687116,17.484662576687114,3766,215,583,0.7348989654854006,24.04345287320578
0005,disparity_scale,flat,1.2,0.18972677595628415,18.972677595628415,3707,226,642,0.7186882204234797,23.12733451191847
0005,disparity_scale,flat,1.3,0.22185720543144985,22.185720543144985,3553,217,796,0.7015147328183134,21.845511470620345
0005,downscale_upscale,rises,1.0,0.0,0.0,4349,0,0,1.0,inf
0005,downscale_upscale,rises,0.9,0.23316626716060143,23.316626716060142,3519,240,830,0.9716765807496992,38.367483452940604
0005,downscale_upscale,rises,0.8,0.24603001957798565,24.603001957798565,3466,248,883,0.9649208539145012,37.551163095055635
0005,downscale_upscale,rises,0.7,0.27655876602215945,27.655876602215944,3330,254,1019,0.9556705727630195,36.54510056092294
0005,downscale_upscale,rises,0.6,0.3137339986981992,31.373399869819917,3163,260,1186,0.9436249478119161,35.58848251929443
0005,downscale_upscale,rises,0.5,0.37405405405405406,37.4054054054054,2895,276,1454,0.931140535046793,34.74286871859202
0005,downscale_upscale,rises,0.4,0.46800611487224286,46.80061148722429,2436,230,1913,0.9069946812071275,33.46576153171222
0005,downscale_upscale,rises,0.3,0.5973911120937431,59.73911120937431,1821,174,2528,0.880198331159048,32.29722486144351
0005,downscale_upscale,rises,0.25,0.7075892857142857,70.75892857142857,1310,131,3039,0.8639412816113429,31.652068363676456
0005,downscale_upscale,rises,0.2,0.8497409326424871,84.97409326424871,667,90,3682,0.8448537179275469,30.88239714894012
0005,downscale_upscale,rises,0.15,0.9585421412300683,95.85421412300683,182,41,4167,0.8254521780771835,30.078839326591545
0005,downscale_upscale,rises,0.1,0.9814262783765192,98.14262783765192,81,12,4268,0.8070776784247982,29.037610433518378
0005,elastic_warp,rises,0.0,0.0,0.0,4349,0,0,1.0,inf
0005,elastic_warp,rises,0.5,0.1560880829015544,15.60880829015544,3909,283,440,0.9560334217508446,37.039418003867425
0005,elastic_warp,rises,1.0,0.1922994652406417,19.22994652406417,3776,326,573,0.8964370532482414,32.69228672565785
0005,elastic_warp,rises,2.0,0.3211647109952195,32.116471099521945,3124,253,1225,0.8237815886975209,29.34089180627409
0005,elastic_warp,rises,3.0,0.4359535800306547,43.59535800306547,2576,218,1773,0.7880695790225398,27.82689084423742
0005,elastic_warp,rises,4.0,0.5063234967827823,50.63234967827823,2225,158,2124,0.766975269026377,26.849519594442373
0005,elastic_warp,rises,6.0,0.6474675033617212,64.74675033617213,1573,113,2776,0.744270290370566,25.649812408330327
0005,elastic_warp,rises,8.0,0.740148615176762,74.0148615176762,1154,92,3195,0.7293382924766447,24.887860287759807
0005,elastic_warp,rises,10.0,0.7933378653976887,79.33378653976887,912,64,3437,0.7215480068052809,24.336392545244287
0005,elastic_warp,rises,12.0,0.8225659690627843,82.25659690627843,780,47,3569,0.7166522101524349,23.911102251148815
0005,elastic_warp,rises,16.0,0.8835039817974971,88.35039817974972,512,46,3837,0.706326367949033,23.24169602616235
0005,gaussian_blur,rises,0.0,0.0,0.0,4349,0,0,1.0,inf
0005,gaussian_blur,rises,0.25,0.0,0.0,4349,0,0,1.0,inf
0005,gaussian_blur,rises,0.5,0.10655737704918032,10.655737704918032,4033,165,316,0.9918966096103474,43.48997854651526
0005,gaussian_blur,rises,0.75,0.26048229415598523,26.048229415598524,3404,254,945,0.962429883087452,37.26248056888388
0005,gaussian_blur,rises,1.0,0.36108084550010894,36.108084550010894,2932,240,1417,0.9375330804840685,35.17707802680965
0005,gaussian_blur,rises,1.5,0.5315812720848057,53.158127208480565,2121,179,2228,0.8992078463013448,33.126709979147854
0005,gaussian_blur,rises,2.0,0.7208884900157057,72.08884900157057,1244,108,3105,0.8729537669582864,31.99999490378906
0005,gaussian_blur,rises,3.0,0.9304229195088677,93.04229195088676,306,49,4043,0.8394581894208949,30.625733843676382
0005,gaussian_blur,rises,4.0,0.975040073276849,97.5040073276849,109,18,4240,0.8222436209938704,29.799233250749992
0005,gaussian_blur,rises,6.0,0.9938044974759064,99.38044974759063,27,9,4322,0.8047889957263317,28.721880217368653
0005,gaussian_blur,rises,8.0,0.9974730071215254,99.74730071215254,11,4,4338,0.7963867662144717,28.02248298031112
0005,gaussian_blur,rises,12.0,0.9990806711100896,99.90806711100896,4,2,4345,0.788845141315981,27.12767444752404
0005,gaussian_blur,rises,16.0,0.9997700620832375,99.97700620832374,1,0,4348,0.7847453706278817,26.502355669787608
0005,gaussian_noise,rises,0.0,0.0,0.0,4349,0,0,1.0,inf
0005,gaussian_noise,rises,2.0,0.08955885612946132,8.955885612946132,4107,162,242,0.9775567750625682,41.76237746148646
0005,gaussian_noise,rises,5.0,0.17544242953899936,17.544242953899936,3774,228,575,0.8858074723946643,34.09216762814329
0005,gaussian_noise,rises,8.0,0.26736337905508384,26.736337905508385,3365,244,984,0.7614522871474272,30.04813039684763
0005,gaussian_noise,rises,12.0,0.37740805604203154,37.74080560420315,2844,219,1505,0.6028244713586157,26.551171563748177
0005,gaussian_noise,rises,16.0,0.473441615452151,47.3441615452151,2399,207,1950,0.4773360113711568,24.08394052687086
0005,gaussian_noise,rises,24.0,0.6090525848679831,60.90525848679831,1762,158,2587,0.3146232507262591,20.65370473641065
0005,gaussian_noise,rises,32.0,0.7064096817570596,70.64096817570596,1310,113,3039,0.22312728261267945,18.283041363047435
0005,gaussian_noise,rises,48.0,0.8683435304781328,86.83435304781328,581,64,3768,0.1315389510290248,15.105053811353706
0005,gaussian_noise,rises,64.0,0.9419531072160255,94.19531072160255,255,44,4094,0.08850453220933553,13.026071949166585
0005,gaussian_noise,rises,80.0,0.9818931927572772,98.18931927572771,79,14,4270,0.06480109541094012,11.56184738821544
0005,horizontal_shift,flat,0.0,0.0,0.0,4349,0,0,1.0,inf
0005,horizontal_shift,flat,1.0,0.05123042505592841,5.123042505592841,4241,121,108,0.8917312384049947,31.2180249555215
0005,horizontal_shift,flat,2.0,0.036310329273793414,3.6310329273793416,4273,85,76,0.807680883447471,28.368834097100816
0005,horizontal_shift,flat,4.0,0.04409448818897638,4.409448818897638,4249,96,100,0.7596074775168711,26.683263561748966
0005,horizontal_shift,flat,6.0,0.05738623626989464,5.738623626989464,4205,112,144,0.7440088322924991,25.835615391991833
0005,horizontal_shift,flat,8.0,0.03987313094698686,3.9873130946986857,4238,65,111,0.7366554036701656,25.25448527355568
0005,horizontal_shift,flat,12.0,0.04789877993673746,4.789877993673746,4214,77,135,0.7227313567109861,24.32140836493783
0005,horizontal_shift,flat,16.0,0.04576347983688265,4.576347983688265,4212,65,137,0.71076512879031,23.551031728560417
0005,horizontal_shift,flat,24.0,0.06235878897424311,6.2358788974243105,4150,77,199,0.7007951716103517,22.4401237157069
0005,horizontal_shift,flat,32.0,0.06912130110684436,6.912130110684436,4121,78,228,0.6867380313444695,21.394651713510264
0005,horizontal_shift,flat,48.0,0.08726042841037204,8.726042841037204,4048,86,301,0.6751595997391362,19.768829288865668
0005,horizontal_shift,flat,64.0,0.0992108229988726,9.92108229988726,3995,86,354,0.663653885755968,18.5114956555595
0005,identity,anchor_low,0.0,0.0,0.0,4349,0,0,1.0,inf
0005,jpeg,rises,95.0,0.09510150044130626,9.510150044130626,4101,183,248,0.9905556222031604,44.35889225072889
0005,jpeg,rises,90.0,0.1315674255691769,13.156742556917688,3967,219,382,0.9827987711038213,41.68240381404404
0005,jpeg,rises,80.0,0.17664864864864865,17.664864864864864,3808,276,541,0.9698312258209295,38.86258120529421
0005,jpeg,rises,70.0,0.2122325480873136,21.223254808731358,3645,278,704,0.959973981610045,37.4417027967053
0005,jpeg,rises,60.0,0.2403701312674844,24.03701312674844,3530,298,819,0.9514407876486745,36.485842202196906
0005,jpeg,rises,50.0,0.2641102972856527,26.41102972856527,3416,293,933,0.9443279149860409,35.884458083941475
0005,jpeg,rises,40.0,0.28676153514445885,28.676153514445886,3308,289,1041,0.9358240546396586,35.22168979559463
0005,jpeg,rises,30.0,0.3303802938634399,33.03802938634399,3099,279,1250,0.9234521122986921,34.26226346307081
0005,jpeg,rises,20.0,0.3858233369683751,38.58233369683751,2816,236,1533,0.900705863351632,32.98360443281932
0005,jpeg,rises,15.0,0.4601827676240209,46.01827676240209,2481,247,1868,0.8804778233731678,31.59614359779334
0005,jpeg,rises,10.0,0.6018600531443755,60.18600531443755,1798,167,2551,0.8510840198886782,30.053077083957582
0005,jpeg,rises,5.0,0.820986264354875,82.0986264354875,795,92,3554,0.789342617286714,26.59335676601237
0005,occlusion_patch,rises,0.0,0.0011488970588235295,0.11488970588235295,4347,3,2,0.9999697065086777,64.49697443964001
0005,occlusion_patch,rises,0.02,0.0884291884519209,8.84291884519209,4010,50,339,0.982637967592269,28.081989620413488
0005,occlusion_patch,rises,0.05,0.20425531914893616,20.425531914893615,3553,116,796,0.9586416851461944,23.82242564113408
0005,occlusion_patch,rises,0.1,0.34171075837742504,34.17107583774251,2986,187,1363,0.9234298014441165,20.860471842158574
0005,occlusion_patch,rises,0.15,0.4706140350877193,47.06140350877193,2414,211,1935,0.8925624865291655,19.255875570667072
0005,occlusion_patch,rises,0.2,0.5913366878144826,59.13366878144826,1868,222,2481,0.8643043080031206,18.234103742140753
0005,occlusion_patch,rises,0.3,0.7417160412552117,74.17160412552117,1177,208,3172,0.8170828340028261,16.90198070538308
0005,occlusion_patch,rises,0.4,0.8074795308696614,80.74795308696613,870,170,3479,0.7872069652340621,16.06494029729761
0005,occlusion_patch,rises,0.5,0.8508693713776193,85.08693713776194,669,137,3680,0.7652148472537074,15.41296825174824
0005,occlusion_patch,rises,0.6,0.8867459071540704,88.67459071540705,505,110,3844,0.7445413430472949,14.819547929062296
0005,scramble,anchor_high,1.0,0.9882946981868258,98.82946981868258,51,8,4298,0.4836358808975139,11.710369924817357
0005,vertical_shift,rises,0.0,0.0,0.0,4349,0,0,1.0,inf
0005,vertical_shift,rises,0.5,0.18629781716014696,18.629781716014694,3765,278,584,0.9660232125115946,36.849638375780664
0005,vertical_shift,rises,1.0,0.08569515733095291,8.569515733095292,4097,132,252,0.8807228450828928,30.878577549500484
0005,vertical_shift,rises,1.5,0.23405639913232104,23.405639913232104,3531,261,818,0.8473339340022061,29.89164123411866
0005,vertical_shift,rises,2.0,0.17945823927765236,17.945823927765236,3635,81,714,0.7826800964696707,27.864085435623306
0005,vertical_shift,rises,2.5,0.5632743362831858,56.32743362831858,1974,171,2375,0.7746844687611633,27.653391384353107
0005,vertical_shift,rises,3.0,0.8798458399455906,87.98458399455906,530,62,3819,0.7438793522382859,26.58032329738577
0005,vertical_shift,rises,4.0,0.9899474525931004,98.99474525931004,44,28,4305,0.7247489356508479,25.738887478660367
0005,vertical_shift,rises,5.0,0.9970258522077328,99.70258522077327,13,22,4336,0.7131042606191416,25.10580420358612
0005,vertical_shift,rises,6.0,0.9986251145737856,99.86251145737856,6,15,4343,0.7054214009178488,24.59343037313753
0005,vertical_shift,rises,8.0,0.9986222732491389,99.86222732491389,6,6,4343,0.697243160967848,23.849924721708813
